,Symbols,Expression Cutoffs,log-rank P Values,best_quantile,higher_median,lower_median
11900,PFN1,181.55286915300002,0.0028176475793333933,0.2,17.687671232876713,8.936986301369863
11901,EIF5B,28.273162527310003,0.05736168812845717,0.7,18.063013698630137,10.052054794520547
11902,LGALS3BP,125.92089292680001,0.057057942179463,0.4,17.687671232876713,10.052054794520547
11903,AQP10,0.01039775400684,0.11868686149731257,0.6,17.687671232876713,10.610958904109589
11904,ENTPD5,1.5299529300630001,0.37287603589484786,0.1,10.808219178082192,inf
11905,C6orf163,0.06647598727871001,0.070004840222076,0.1,10.808219178082192,9.484931506849316
11906,CTB-55O6.8,9.495785911266001,0.4349787042617871,0.8,10.797260273972602,10.808219178082192
11907,APOC4-APOC2,0.11348451795060004,0.29524358918670135,0.9,inf,10.797260273972602
11908,DGAT1,10.01852339006,0.0024495433758674814,0.4,10.756164383561643,10.808219178082192
11909,SYNE4,2.796956415741,0.06868527372255942,0.1,10.808219178082192,inf
11910,PSD2,0.29308220018060077,0.05839999231385402,0.9,9.482191780821918,12.208219178082192
11911,CABP7,0.029807292503040005,0.11301009584205192,0.1,10.808219178082192,inf
11912,FZD10,0.25470097516910006,0.05187876325726365,0.3,10.808219178082192,inf
11913,MAN1C1,0.6635975034605,0.05098532795526649,0.1,10.610958904109589,20.424657534246574
11914,MIXL1,0.09893842125229999,0.059862086354496295,0.5,10.052054794520547,10.808219178082192
11915,VSTM1,0.11070538306380001,0.233865790470974,0.8,17.687671232876713,10.797260273972602
11916,GLRX2,6.740689963765001,0.22555282889856768,0.5,17.687671232876713,10.610958904109589
11917,XRN1,4.0595551715500005,0.36334281183031003,0.5,10.052054794520547,12.208219178082192
11918,RFX1,3.0025054791179997,0.12222987544017012,0.2,12.208219178082192,10.610958904109589
11919,ZNF365,0.547056352385,0.1292030978797879,0.7,10.797260273972602,10.808219178082192
11920,C17orf99,0.024799041235549997,0.00470920343458029,0.7,20.424657534246574,10.756164383561643
11921,CERCAM,26.582206930340014,0.00997895104039785,0.9,7.221917808219178,10.808219178082192
11922,APOBEC3G,2.08662281888,0.22445514197586544,0.5,10.052054794520547,10.808219178082192
11923,EPHA1,2.234244458965,0.013418666471756178,0.1,12.208219178082192,8.123287671232877
11924,KLHDC7A,0.6110504783668002,0.22559618945213794,0.4,10.797260273972602,inf
11925,VAMP5,24.14762260676,0.002433225957135158,0.6,9.484931506849316,17.687671232876713
11926,LINS1,1.749909689706,0.08020957281077092,0.4,12.208219178082192,10.797260273972602
11927,RPS11,997.6332306930001,0.03403641410250399,0.8,18.063013698630137,10.610958904109589
11928,PTPRE,3.855480345464,0.09992996699469898,0.9,10.610958904109589,10.808219178082192
11929,ORM1,0.0,0.21202398163481245,0.1,10.797260273972602,18.063013698630137
11930,BRPF3,10.78465059585,0.2483470126347227,0.5,10.610958904109589,18.063013698630137
11931,PTBP1,31.74210211413,0.03730892923861587,0.1,12.208219178082192,8.123287671232877
11932,AHI1,1.6251887019419997,0.04891202514719373,0.2,10.756164383561643,inf
11933,IL7R,1.8920242352280001,0.060314517969304905,0.4,10.756164383561643,10.797260273972602
11934,ADARB1,2.155852422378,0.18977246788279237,0.3,10.756164383561643,12.208219178082192
11935,CDC27,13.962355253,0.07379011761301775,0.8,8.391780821917807,12.208219178082192
11936,EGLN1,5.813335272934001,0.14653478641637172,0.2,12.208219178082192,9.482191780821918
11937,ALDH1A2,0.041941744721629995,0.021782395227112557,0.1,10.808219178082192,6.764383561643836
11938,SEPT11,24.081061678480005,0.1466733394268931,0.9,7.852054794520548,12.208219178082192
11939,B3GAT2,0.13190985411779999,0.015156541441800266,0.8,18.063013698630137,10.756164383561643
11940,LCK,2.3863414850959996,0.08093586372719719,0.6,18.063013698630137,10.797260273972602
11941,DGCR6,0.9368562290746,0.02811408177529735,0.7,10.756164383561643,12.208219178082192
11942,ESRP2,6.212524775792,0.1916276189115607,0.2,10.756164383561643,20.424657534246574
11943,KRTAP5-9,0.08835097594866,0.14211278729821603,0.3,10.808219178082192,10.610958904109589
11944,LRIF1,5.064328323137,0.07048720058700343,0.3,12.208219178082192,9.567123287671233
11945,MFGE8,47.163371889310085,0.41423706435591456,0.9,inf,10.808219178082192
11946,RGS14,5.453992563502,0.02624512803763558,0.6,inf,10.052054794520547
11947,NOP9,12.945174217850003,0.2062933657341572,0.9,inf,10.797260273972602
11948,TMIGD3,2.5658694086610003,0.11378398572428904,0.7,inf,10.808219178082192
11949,MTERF3,19.27397770782,0.41124422795843796,0.8,inf,10.797260273972602
11950,RPL26,169.77069853700002,0.023068933153477196,0.9,inf,10.756164383561643
11951,SCN4B,4.566824447722,0.10475350190196105,0.9,9.482191780821918,17.687671232876713
11952,FZD2,2.184972086468,0.20588644974513132,0.3,10.797260273972602,18.063013698630137
11953,BST1,3.263761024539,0.2028272023207728,0.9,10.756164383561643,12.208219178082192
11954,SPEN,5.503068800304,0.2145412360314346,0.2,10.797260273972602,12.208219178082192
11955,FNDC8,0.02235784086787,0.16681289496529206,0.3,12.208219178082192,10.808219178082192
11956,SLURP1,2.2672050907810046,0.04914551312882236,0.9,17.687671232876713,10.797260273972602
11957,PRSS50,0.18791893870979998,0.43849708804755494,0.6,18.063013698630137,10.797260273972602
11958,DYNC1LI1,7.28905007022,0.00937311176387337,0.4,17.687671232876713,10.052054794520547
11959,LYPD6,0.1721605917303,0.32833743974021734,0.1,10.756164383561643,12.208219178082192
11960,PDP2,2.989767908497001,0.0742629302222208,0.9,10.052054794520547,12.208219178082192
11961,AMICA1,2.519266379901001,0.05585032937564111,0.9,inf,10.797260273972602
11962,GDF5,0.014554190522380002,0.12563619648684474,0.1,10.808219178082192,7.4301369863013695
11963,SCLY,0.1169886921638,0.060192191312883614,0.1,10.797260273972602,17.687671232876713
11964,GNAT1,0.005331125487279998,0.22816730657954212,0.4,12.208219178082192,10.756164383561643
11965,PLCD1,2.516167367526,0.25646913067489246,0.2,10.808219178082192,10.610958904109589
11966,ZFAND4,3.3626477766320004,0.11505681102140344,0.9,7.852054794520548,12.208219178082192
11967,CNOT4,2.9709456891579995,0.05434632165534886,0.1,10.808219178082192,9.484931506849316
11968,C2CD4C,0.1514249795846,0.16399890238115578,0.4,10.052054794520547,20.424657534246574
11969,PRKCB,0.324465498276,0.10459639671888483,0.3,10.756164383561643,10.797260273972602
11970,HIST1H1B,0.0,0.005176430818696125,0.1,17.687671232876713,8.564383561643835
11971,RNH1,23.373293958619996,0.3881768807599769,0.7,10.797260273972602,12.208219178082192
11972,SETD5,15.92699579208,0.23700402679806715,0.8,10.610958904109589,17.687671232876713
11973,MVP,27.27817465294,0.07203301402283585,0.4,12.208219178082192,10.052054794520547
11974,SS18,11.95876312022,3.620473651729747e-05,0.1,10.808219178082192,17.687671232876713
11975,VSX1,0.01034823519206,0.045853583656120654,0.4,10.052054794520547,17.687671232876713
11976,MCTS1,18.759695556660002,0.0013657268512897586,0.9,9.484931506849316,12.208219178082192
11977,SPIRE1,1.749515163771,0.23904524824274653,0.1,10.797260273972602,17.687671232876713
11978,RASGEF1B,1.7788025999439998,0.6065050815929631,0.7,18.063013698630137,10.808219178082192
11979,TPRG1L,26.9063821237,0.6496390088421222,0.4,10.797260273972602,12.208219178082192
11980,FAM214A,11.841133052079998,0.3786029730380003,0.7,10.756164383561643,12.208219178082192
11981,LGALS3,129.70955172010002,0.16721953998620354,0.9,inf,10.797260273972602
11982,ARG2,0.41984798369670007,0.017585334116881943,0.1,12.208219178082192,8.123287671232877
11983,TARBP1,4.56856463136,0.017415407776223586,0.2,10.808219178082192,12.208219178082192
11984,PALMD,1.294286908494,0.2188719925250359,0.2,12.208219178082192,10.797260273972602
11985,DSC2,18.64924952460002,0.23711756802002792,0.9,inf,10.756164383561643
11986,MORN2,6.984400027078001,0.07211800173686612,0.2,12.208219178082192,10.052054794520547
11987,ORM2,0.6155075981770999,0.19679926787908267,0.7,10.808219178082192,10.756164383561643
11988,TPRXL,0.05377658963554001,0.0016046929107701568,0.4,9.567123287671233,inf
11989,HID1,32.731988210809995,0.24897060695294826,0.7,9.484931506849316,10.808219178082192
11990,UBA3,12.345439260190002,0.009679675919446186,0.3,18.063013698630137,9.482191780821918
11991,YTHDF2,20.72126023298,0.0372727877495813,0.2,12.208219178082192,8.564383561643835
11992,ATP5H,67.84241449409004,0.10817036648288468,0.9,inf,10.808219178082192
11993,PLEKHA5,4.308261088178,0.26601486544857567,0.9,inf,10.756164383561643
11994,FOXI2,0.21466296841510013,0.32223851322771796,0.9,17.687671232876713,10.797260273972602
11995,BET1L,19.70375530394,0.23540297199611893,0.4,10.756164383561643,20.424657534246574
11996,TM9SF1,1.637512385964,0.41471621726029684,0.1,10.797260273972602,18.063013698630137
11997,ADAL,2.697956233874,0.054083947962310856,0.9,6.989041095890411,12.208219178082192
11998,AMHR2,0.0,0.04136491491634627,0.1,10.610958904109589,20.424657534246574
11999,FAM65B,1.2310093808409999,0.04730839508864069,0.7,9.567123287671233,17.687671232876713
12000,TBX5,1.249647560724,0.0002270542285311023,0.8,8.123287671232877,17.687671232876713
12001,SURF6,10.416643187850001,0.04746118696144066,0.7,10.756164383561643,18.063013698630137
12002,PKIB,1.623852064772,0.004451070904694263,0.1,12.208219178082192,8.391780821917807
12003,PCDHA13,0.04389687808071999,0.040953113220005014,0.7,8.936986301369863,17.687671232876713
12004,FAM234A,15.0582942118,0.26736673515612586,0.5,10.808219178082192,20.424657534246574
12005,HBE1,0.02479341363598,0.005434041759809975,0.6,9.484931506849316,12.208219178082192
12006,COL4A3BP,8.660640955222,0.0007095141140167742,0.9,7.6657534246575345,12.208219178082192
12007,AQR,7.829107689217004,0.040007114844957316,0.9,7.852054794520548,12.208219178082192
12008,NEGR1,2.4197909633300005,0.1686058193765882,0.9,8.123287671232877,10.808219178082192
12009,ATP5B,336.2459628281,0.03064152811903102,0.9,inf,10.808219178082192
12010,PDE4A,6.235254345648002,0.02786591366929461,0.8,8.564383561643835,17.687671232876713
12011,NUDT14,6.4462960589880005,0.2082230618802382,0.4,12.208219178082192,10.610958904109589
12012,LYG2,0.11229745401009998,0.0993789117088887,0.7,12.208219178082192,10.797260273972602
12013,GCC2,1.7792425321610001,0.018734189694630313,0.1,10.797260273972602,17.687671232876713
12014,CDKN2B,11.956077961840014,0.40450373667478123,0.9,8.123287671232877,10.808219178082192
12015,SMG7,26.7492359736,0.1551761168045938,0.9,9.484931506849316,10.808219178082192
12016,PIK3R1,4.391138253775,0.13342597380163979,0.1,10.808219178082192,9.484931506849316
12017,FIGF,0.07134842581022001,0.14402239085822957,0.2,10.610958904109589,inf
12018,ZSWIM5,1.209933418328,0.055696108772099316,0.6,10.797260273972602,12.208219178082192
12019,ATHL1,3.5192771521569997,0.029193167510842256,0.3,17.687671232876713,9.482191780821918
12020,UVSSA,0.8640680269186001,0.003875757228742961,0.2,10.610958904109589,inf
12021,CAPZA1,50.133540183959994,0.022240460766641473,0.7,18.063013698630137,10.610958904109589
12022,SRSF9,14.02489087654,0.03199426836092654,0.1,12.208219178082192,8.123287671232877
12023,MECOM,2.0856975581120003,0.0036778129585970116,0.8,8.123287671232877,17.687671232876713
12024,PRKAA2,0.5301503864801,0.010330535678131953,0.3,12.208219178082192,9.364383561643836
12025,HS3ST6,0.12348248543680002,0.37797992801741465,0.8,12.208219178082192,10.797260273972602
12026,EIF4G1,42.89617858938,0.06700366310770316,0.2,10.756164383561643,18.063013698630137
12027,HMGCR,16.46161849843,0.21105366332630024,0.9,inf,10.808219178082192
12028,WNT10A,0.05745492807913,0.008687036234103654,0.1,17.687671232876713,7.4301369863013695
12029,FAM178B,0.3016981273128,0.0454054782736694,0.6,10.610958904109589,10.808219178082192
12030,CDC42BPA,8.431368606422,0.06570963441630712,0.8,9.364383561643836,17.687671232876713
12031,DFNB31,1.487002058237,0.014670909935875368,0.1,10.808219178082192,8.123287671232877
12032,TJP1,11.645006292240001,0.008923685184896623,0.8,8.936986301369863,17.687671232876713
12033,SPRYD3,13.59355654385,0.11883138803478947,0.1,10.756164383561643,20.424657534246574
12034,GRK1,0.04277102447810003,0.06765881249357568,0.9,8.391780821917807,12.208219178082192
12035,KRT79,0.0,0.015031260002134126,0.1,12.208219178082192,8.936986301369863
12036,SYAP1,29.427984908460004,0.29080742739792165,0.8,20.424657534246574,10.756164383561643
12037,TRIM44,8.249345984181,0.09272168892115948,0.3,10.756164383561643,17.687671232876713
12038,TAB3,4.5640531008369996,0.4272203865688089,0.7,9.364383561643836,17.687671232876713
12039,CCDC160,0.23478720189969998,0.0030883726279329086,0.1,12.208219178082192,6.764383561643836
12040,NNAT,4.472401310248014,0.1697480018190854,0.9,9.567123287671233,12.208219178082192
12041,B3GNT2,11.512881391819999,0.5647697405593004,0.2,10.756164383561643,17.687671232876713
12042,GPI,24.653989988660005,0.11559994492902617,0.2,17.687671232876713,8.564383561643835
12043,SLC7A3,0.06299562231815001,0.00413250809503765,0.5,12.208219178082192,10.797260273972602
12044,DLAT,12.212781510020001,0.06403253094540054,0.8,10.808219178082192,10.797260273972602
12045,NEUROD2,0.0024744111441339996,0.024623626718014414,0.3,10.052054794520547,inf
12046,ZMYND8,14.99083577404,0.010780468814954978,0.8,8.936986301369863,17.687671232876713
12047,TMEM190,0.39536683413080015,0.023734654072136853,0.8,17.687671232876713,10.756164383561643
12048,PLSCR1,8.339666981576002,0.3533374178527846,0.4,10.052054794520547,inf
12049,MYNN,3.520518052676,0.04607927869448164,0.4,17.687671232876713,10.797260273972602
12050,NDUFV3,10.90374948632,0.2571189156778507,0.9,inf,10.797260273972602
12051,ZNF468,3.09022350564,0.1324857767553175,0.2,10.610958904109589,20.424657534246574
12052,ADK,16.44215553917001,0.0005837244853364703,0.9,7.4301369863013695,12.208219178082192
12053,SERPINC1,0.19877466274960012,0.14771594029752524,0.8,10.610958904109589,12.208219178082192
12054,GALNT4,0.27094106240920024,0.432053782129867,0.9,8.936986301369863,10.808219178082192
12055,RSG1,1.997128811794,0.029421378719342663,0.4,10.052054794520547,18.063013698630137
12056,LRRC25,3.912521396394,0.0701329624335863,0.8,inf,10.756164383561643
12057,DIXDC1,1.432222086172,0.03711536191909905,0.1,10.808219178082192,6.989041095890411
12058,FBXO3,2.4079677555409997,0.021866459858061946,0.1,10.797260273972602,17.687671232876713
12059,AES,36.49244524369,0.3360918581873802,0.1,10.808219178082192,10.610958904109589
12060,IGFBP1,0.007275038491618999,0.08545104734831868,0.3,12.208219178082192,9.482191780821918
12061,HSD11B1L,1.7468908947239998,0.18577018432403414,0.4,12.208219178082192,10.610958904109589
12062,FCRLB,0.13953295006310001,0.12811386442238987,0.1,10.808219178082192,18.063013698630137
12063,SLC25A11,13.928815296989999,0.0868854507584202,0.1,12.208219178082192,9.364383561643836
12064,FSCN2,0.495774807776,0.09887128215967951,0.5,10.808219178082192,12.208219178082192
12065,CERS4,15.985084926319999,0.19847006517650123,0.4,10.756164383561643,20.424657534246574
12066,USF3,3.401302665687,0.008811545273776278,0.7,9.364383561643836,17.687671232876713
12067,TLR4,3.7160398433779998,0.12424274580558928,0.6,9.364383561643836,17.687671232876713
12068,NRM,9.214667062941999,0.11327053973627041,0.6,18.063013698630137,9.567123287671233
12069,NCKAP1,9.277445691935,0.16817578708675118,0.5,10.610958904109589,12.208219178082192
12070,GGH,22.058967959400015,0.3754237417029569,0.9,17.687671232876713,10.756164383561643
12071,COL4A6,0.1313881141732,0.05757219403011622,0.3,10.808219178082192,9.484931506849316
12072,GSG2,1.5816845418880001,0.024136346263390673,0.8,inf,10.610958904109589
12073,HIPK2,4.259654767211,0.03084706065633038,0.3,10.808219178082192,8.564383561643835
12074,FFAR3,0.07660786019005002,0.007650435066011072,0.9,9.484931506849316,12.208219178082192
12075,SFN,21.47726050523,0.13242536844121525,0.3,12.208219178082192,9.364383561643836
12076,AP1AR,9.394260395328,0.14425732212612982,0.4,10.756164383561643,12.208219178082192
12077,STBD1,1.281825784624,0.0014036442269558106,0.8,9.484931506849316,17.687671232876713
12078,APOLD1,7.32855909228,0.1352841732285556,0.8,9.567123287671233,12.208219178082192
12079,PAFAH1B1,18.324773498619997,0.0821895688941661,0.6,9.364383561643836,17.687671232876713
12080,KIAA0513,1.5650814867120002,0.048412576166273105,0.2,10.052054794520547,inf
12081,CASP2,7.127266379150001,0.018459840728469797,0.4,12.208219178082192,10.052054794520547
12082,RTN4RL2,0.610676427362,0.062308303397078074,0.1,10.808219178082192,8.936986301369863
12083,TEP1,6.388201139256,0.03255240229682985,0.9,10.052054794520547,12.208219178082192
12084,CBWD7,0.5522577423930005,0.23575993494124997,0.9,9.364383561643836,12.208219178082192
12085,TCTEX1D4,0.0694563888045,0.27345331204426576,0.2,10.610958904109589,18.063013698630137
12086,CD109,5.895413900053,0.1335776817987246,0.7,10.610958904109589,12.208219178082192
12087,KIF20A,1.2493301849,0.10424310124678214,0.1,17.687671232876713,9.364383561643836
12088,PDE8A,2.390505380647,0.21457698067648653,0.3,10.610958904109589,12.208219178082192
12089,PIGB,2.7960134466119997,0.20337796283785586,0.6,10.756164383561643,10.808219178082192
12090,RUFY3,3.9891510523700004,0.04192050628890144,0.5,10.052054794520547,20.424657534246574
12091,DPYSL4,0.2678712887591,0.09045874212134913,0.3,12.208219178082192,10.797260273972602
12092,CLPB,2.2707455833199996,0.19402229087331996,0.1,10.797260273972602,12.208219178082192
12093,AHSA2,8.182429784732001,0.2563691507325476,0.9,10.052054794520547,10.808219178082192
12094,NIP7,7.11323492512,0.07394451420428079,0.5,20.424657534246574,10.756164383561643
12095,CASP1,2.339025862164,0.05291971149299904,0.2,17.687671232876713,10.610958904109589
12096,POLR3F,4.251650651705999,0.08834605368798933,0.3,20.424657534246574,10.610958904109589
12097,H3F3B,107.1498940705,0.5246998192409089,0.5,20.424657534246574,10.797260273972602
12098,C1GALT1,2.574858685485,0.4268152898767891,0.5,10.756164383561643,10.808219178082192
12099,DSEL,1.9329122991770005,0.1941213883344929,0.9,9.364383561643836,12.208219178082192
12100,MICU3,0.14581530000460002,0.027311668350697472,0.2,18.063013698630137,10.797260273972602
12101,HRASLS5,6.572727094078002,0.12431139814333039,0.8,8.564383561643835,12.208219178082192
12102,KDF1,12.4759707052,0.04455389900870715,0.5,17.687671232876713,9.364383561643836
12103,MAPKBP1,2.11038973835,0.05965708330347367,0.4,10.052054794520547,20.424657534246574
12104,NCBP3,4.212886662912,0.2174629963745563,0.8,10.052054794520547,10.808219178082192
12105,TNFSF11,0.1523179706792,0.00038257548184579836,0.3,10.808219178082192,10.797260273972602
12106,PRR12,9.60888042831,0.16330291916740047,0.6,10.808219178082192,17.687671232876713
12107,CREB3,23.788103461140004,0.006267328214522428,0.2,12.208219178082192,9.484931506849316
12108,PKHD1L1,0.024458187965679997,0.1295217242165754,0.6,18.063013698630137,10.797260273972602
12109,ITGAL,2.435800618005,0.06556981974524825,0.3,10.797260273972602,10.808219178082192
12110,S100A7A,1.173963689269005,0.16553645331827122,0.9,inf,10.797260273972602
12111,NOA1,9.107771554668,0.29366394567671883,0.4,12.208219178082192,10.756164383561643
12112,UQCRFS1,11.60813672894,0.34607517025752244,0.1,10.797260273972602,18.063013698630137
12113,CD4,28.547761996900007,0.09763533441982353,0.9,inf,10.797260273972602
12114,RASA1,14.52945392546,0.08286015464233205,0.8,inf,10.808219178082192
12115,CHL1,0.2043374562795,0.39690919394694124,0.3,10.756164383561643,18.063013698630137
12116,CCDC112,4.317037569379,0.12520703385366644,0.7,inf,10.756164383561643
12117,ECI1,7.563950382079,0.0790039176496418,0.1,12.208219178082192,9.364383561643836
12118,GAREML,0.4149253004389,0.0822259205118823,0.1,10.808219178082192,8.936986301369863
12119,KDELC2,14.677118749460002,0.00404742932278406,0.9,8.123287671232877,12.208219178082192
12120,ZIC4,0.17339123495100003,0.058808249612927535,0.8,20.424657534246574,10.610958904109589
12121,DGCR8,7.1412906200310005,0.2548550247043238,0.9,inf,10.797260273972602
12122,GOLGA8N,0.23953457352900007,0.4035200288496017,0.9,10.052054794520547,12.208219178082192
12123,CCDC168,0.004127493817462,0.3638328911166432,0.4,12.208219178082192,10.797260273972602
12124,NABP2,14.08680771908,0.1932815333680312,0.2,17.687671232876713,10.052054794520547
12125,SYT13,0.3271961797574,0.008976412467831055,0.3,10.808219178082192,12.208219178082192
12126,NPLOC4,17.615485412380004,0.37029200571062115,0.8,20.424657534246574,10.797260273972602
12127,MIEN1,64.20107781666002,0.3444581931756837,0.9,17.687671232876713,10.797260273972602
12128,VCAN,48.904853947380005,0.3481467711504356,0.8,inf,10.797260273972602
12129,TTC32,1.534196591578,0.005948352740554531,0.1,12.208219178082192,7.6657534246575345
12130,FOXK1,5.293681299844,0.03925881569941411,0.8,10.052054794520547,17.687671232876713
12131,UNC5CL,1.2528306495740005,0.2501223284479313,0.8,17.687671232876713,10.797260273972602
12132,WNT3,2.6028654377400007,0.1789301466995238,0.8,8.936986301369863,17.687671232876713
12133,IRS1,16.46052972493,0.36080307277882817,0.9,10.610958904109589,10.808219178082192
12134,MRPL4,5.741509170472,0.10280858474216796,0.1,12.208219178082192,7.6657534246575345
12135,POU2F1,4.161916453613001,0.12772031320244584,0.9,7.852054794520548,12.208219178082192
12136,TMEM116,1.71312799763,0.37071891680165026,0.5,10.797260273972602,17.687671232876713
12137,GFI1B,0.08046384365431006,0.28246887168385604,0.9,18.063013698630137,10.797260273972602
12138,NOCT,1.528426679601,0.47653622621042946,0.1,10.797260273972602,18.063013698630137
12139,CNP,23.29980265511002,0.14846535293496171,0.9,20.424657534246574,10.797260273972602
12140,AIFM1,23.51682002116,0.07227068510437637,0.8,10.797260273972602,10.808219178082192
12141,DPP9,9.232146241212,0.01729739090144045,0.6,20.424657534246574,10.610958904109589
12142,PUM3,10.025263317030001,0.011717707593249175,0.3,18.063013698630137,9.484931506849316
12143,CCR7,1.05546716944,0.02759004488902015,0.4,12.208219178082192,10.610958904109589
12144,FAM71C,0.03810036363159,0.04945355505916183,0.9,9.567123287671233,12.208219178082192
12145,HYPK,0.32448458570190003,0.06600910153260252,0.7,18.063013698630137,10.797260273972602
12146,CNTN5,0.007042105105996,0.04155686748124276,0.6,18.063013698630137,10.610958904109589
12147,HEXIM2,1.4246019681300002,0.23964432022468582,0.5,10.756164383561643,12.208219178082192
12148,SECISBP2L,9.824207128746,0.021076692718970644,0.8,8.936986301369863,12.208219178082192
12149,PRKG1,3.4615547042750014,0.016365535197966612,0.9,8.123287671232877,17.687671232876713
12150,SHKBP1,8.299615514315,0.09697295406010026,0.1,12.208219178082192,7.4301369863013695
12151,BID,7.930019510858001,0.23982000890490723,0.8,10.808219178082192,10.797260273972602
12152,CYB5D1,0.6431635812725001,0.2453698202247896,0.5,9.567123287671233,18.063013698630137
12153,ZDHHC21,1.417871565072,0.006058753969181561,0.1,10.808219178082192,inf
12154,CARD19,7.395257406564001,0.10532939750360049,0.4,10.808219178082192,10.052054794520547
12155,PGRMC2,38.294678014860004,0.003631784231033127,0.9,7.852054794520548,12.208219178082192
12156,C8orf82,3.583280872823,0.1258303621777599,0.1,12.208219178082192,8.123287671232877
12157,SHCBP1,0.6327436025052,0.37618641072626613,0.1,12.208219178082192,9.364383561643836
12158,SGCA,0.06119307424848,0.32991381849901463,0.2,10.756164383561643,inf
12159,TIMM17B,26.562614431890008,0.07926867410538752,0.9,10.797260273972602,10.808219178082192
12160,VILL,2.216958835318,0.05857296231870428,0.8,9.484931506849316,17.687671232876713
12161,POLR1A,5.336528996865001,0.1571886024058329,0.5,10.808219178082192,10.052054794520547
12162,ISOC2,18.321806526360003,0.013305475204951832,0.9,9.484931506849316,12.208219178082192
12163,ZER1,17.44585213936,0.05703375928221776,0.4,9.567123287671233,20.424657534246574
12164,RNF114,29.243900156440002,0.2868259764233889,0.8,9.482191780821918,10.808219178082192
12165,IL16,1.992935170583,0.23808893983712048,0.7,10.052054794520547,10.808219178082192
12166,MCM10,0.3559640946079,0.06756147569337445,0.1,17.687671232876713,9.364383561643836
12167,PLA2G4E,0.058475138852130036,0.04906396926644722,0.9,20.424657534246574,10.808219178082192
12168,SOX17,2.3233210144240006,0.1270887065379883,0.8,9.364383561643836,12.208219178082192
12169,NODAL,0.019844292288840007,0.15464772641286498,0.2,12.208219178082192,9.484931506849316
12170,LRRC6,1.6213519914960002,0.21910564080570646,0.3,10.756164383561643,inf
12171,TSPAN31,8.019965993674997,0.036480667275821554,0.5,9.482191780821918,18.063013698630137
12172,CAP2,14.7917071195,0.31356743605337967,0.8,8.936986301369863,12.208219178082192
12173,CD300LG,1.1632587195360002,0.36738946729076305,0.8,10.052054794520547,10.808219178082192
12174,METTL15,1.4442560636,0.02341868225615892,0.1,10.797260273972602,12.208219178082192
12175,TLK2,4.96331057565,0.3262903241370425,0.7,10.610958904109589,10.808219178082192
12176,L3HYPDH,1.131714518396,0.16545075439349688,0.2,12.208219178082192,10.610958904109589
12177,CYP3A5,0.10576976983540001,0.4480869663601673,0.4,10.610958904109589,12.208219178082192
12178,RNF40,7.084329334177,0.501182325979202,0.1,10.808219178082192,18.063013698630137
12179,IZUMO1R,0.03341910607932,0.26921937147658986,0.6,12.208219178082192,10.610958904109589
12180,CXCL6,0.01121613352974,0.0077261190934475735,0.3,12.208219178082192,8.936986301369863
12181,PROKR1,0.07687433626366008,0.005459453120663218,0.9,8.123287671232877,12.208219178082192
12182,SLC22A17,2.7807360247100004,0.05124678361215702,0.2,10.756164383561643,20.424657534246574
12183,UCP1,0.01272757929703,0.14709159179344347,0.3,10.797260273972602,20.424657534246574
12184,CEP295,1.6323864749650001,0.12211809675967682,0.5,10.756164383561643,12.208219178082192
12185,USH1G,0.003987282881150999,0.14482616318459604,0.1,10.756164383561643,18.063013698630137
12186,CFAP45,0.6470532093318,0.22536890560464654,0.2,10.808219178082192,10.610958904109589
12187,GPRASP2,1.2216231457159998,0.10859506280790056,0.1,10.756164383561643,inf
12188,PMP22,63.717339336740004,0.3499587468068832,0.7,10.797260273972602,10.808219178082192
12189,TVP23C-CDRT4,0.10826142750480001,0.14794007228876088,0.8,10.756164383561643,10.808219178082192
12190,HPRT1,12.32527848757,0.009498506754687771,0.1,10.808219178082192,inf
12191,ARFIP1,18.858867821700002,0.1273130067121577,0.9,7.852054794520548,12.208219178082192
12192,PAIP1,17.382380795679996,0.40934853671806826,0.3,10.808219178082192,10.797260273972602
12193,MED18,4.885330758809,0.03475839301577701,0.1,10.756164383561643,inf
12194,KLHL24,11.278419006900004,0.21971976300455948,0.9,inf,10.797260273972602
12195,DYM,8.201358005228,0.2154549011643255,0.6,10.610958904109589,18.063013698630137
12196,C6orf62,49.360508709230004,0.08324659415510462,0.3,10.756164383561643,18.063013698630137
12197,TXNL1,6.095719248064,0.025036175757113047,0.3,12.208219178082192,9.567123287671233
12198,TMEM176B,37.30409465286,0.27809730687660594,0.6,12.208219178082192,10.797260273972602
12199,GTF2A2,13.666304293420001,0.09928301317314925,0.8,17.687671232876713,10.756164383561643
12200,RAD9A,3.788337001405,0.30371710239940447,0.5,10.797260273972602,inf
12201,SCN4A,0.6809604448984012,0.09073985561689184,0.9,9.567123287671233,12.208219178082192
12202,TXNDC9,11.23548074755,0.18360403153117338,0.5,12.208219178082192,10.808219178082192
12203,CNTNAP4,0.013929674132429999,0.03776566744321196,0.7,9.567123287671233,17.687671232876713
12204,TET2,1.5991260578709998,0.05767854408955337,0.3,10.052054794520547,18.063013698630137
12205,FJX1,1.6032532195940001,0.028087003312362368,0.1,10.808219178082192,inf
12206,XRCC4,4.61564121598,0.03014102425163091,0.9,7.852054794520548,10.808219178082192
12207,C11orf30,4.110263031344001,0.2842237455419224,0.9,20.424657534246574,10.808219178082192
12208,ABCC11,11.375326712740002,0.30823182002794414,0.8,10.052054794520547,10.808219178082192
